ROUTEID,INTERSECTIONKEY,INTERSECTIONNAME,ACISA,LPI,NTOR_SIGNAGE,ALL_PED_PHASE,BIKE_PHASE,QUEUE_JUMP,TRANSIT_SIGNAL_PRIORITY,PED_RECALL_MODE,HAWK,APS,MEASURE,STATUS,WARD,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,OBJECTID,GLOBALID
,a993893cd8a8f43fbc058ab7ae027af0,21st St & I St NW,1389,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.900701,-77.046656,,52097,{55DC0F5C-8083-384D-E063-782F520A01CE}
,c44f7f4bf7ac568ecb278f04019c27db,Warder St & Irving St NW,5178,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.929382,-77.019583,,52098,{55DC0F5C-8084-384D-E063-782F520A01CE}
,3e4d653bcc5a8e5d9fb3486f59542ae0,6th St & Florida Ave NE,3074,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.906264,-76.998361,,52099,{55DC0F5C-8085-384D-E063-782F520A01CE}
,0090b57b2ee86163b1c282afeb0e48c5,N Capitol St & Evarts St,5290,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.92452103,-77.00904165,,52100,{55DC0F5C-8086-384D-E063-782F520A01CE}
,cd59fc49ee847141a76378cb1c46ddf4,"15th St, Vermont Ave & K St NW",1038,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902582,-77.033638,,52101,{55DC0F5C-8087-384D-E063-782F520A01CE}
,9eb131a56519e9d01e2cbc8f281e9e4d,6th St & L St NW,2248,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.904182,-77.019905,,52102,{55DC0F5C-8088-384D-E063-782F520A01CE}
,7d0b553ad2c24054d8820f87b16c4551,"S Capitol St & Martin Luther King Jr Ave, Halley Pl SE",4188,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,8,38.8356949,-77.00774579,,52103,{55DC0F5C-8089-384D-E063-782F520A01CE}
,b92ddb5b1bcc9d4e3c15f99777bba847,23rd St & M St NW,1161,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905274,-77.050113,,52104,{55DC0F5C-808A-384D-E063-782F520A01CE}
,5fe3525aa73b2335497c7dc6520bf665,Alabama Ave & Branch Ave SE,4094,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.861917,-76.958999,,52105,{55DC0F5C-808B-384D-E063-782F520A01CE}
,de37d14cb54cc657a2cc62fcf07f38c2,10th St & M St NW,2094,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.905658,-77.025994,,52106,{55DC0F5C-808C-384D-E063-782F520A01CE}
,7ca1dabc0abe6c73ac141b5bd780b669,Park Pl & Kenyon St NW,5160,Yes,Completed,No,Yes,No,No,Recall,No,No,,Active,5,38.930579,-77.018282,,52107,{55DC0F5C-808D-384D-E063-782F520A01CE}
,94b07a1d2d02d13155bb9db52a9deac5,9th St & O St NW,2078,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,2,38.908578,-77.023977,,52108,{55DC0F5C-808E-384D-E063-782F520A01CE}
,a7f4b794ccf552ada58a98da9029c298,"21st, Florida Ave, S St & Connecticut Ave NW",1144,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,2,38.914378,-77.04615,,52109,{55DC0F5C-808F-384D-E063-782F520A01CE}
,dd333756efdb78d519314d897c7bb5c5,13th St & E Capitol St,4220,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889837,-76.988338,,52110,{55DC0F5C-8090-384D-E063-782F520A01CE}
,d7127e09f96bffe0b37acfd63921ebd8,New Hampshire Ave & R St NW,1186,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.912624,-77.040655,,52111,{55DC0F5C-8091-384D-E063-782F520A01CE}
,936002918d0dd057e8fd317f62dc4e2b,Georgia Ave & Lamont St NW,5277,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,1,38.931172,-77.023536,,52112,{55DC0F5C-8092-384D-E063-782F520A01CE}
,12124139fb7af9a04b45137cc4be352f,Rhode Island Ave & South Dakota Ave NE,3197,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.931291,-76.971551,,52113,{55DC0F5C-8093-384D-E063-782F520A01CE}
,c69def71cbf0bce6209ee2965c88cbea,Suitland Pkwy & Firth Sterling Ave SE,4159,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,8,38.862407,-76.997693,,52114,{55DC0F5C-8094-384D-E063-782F520A01CE}
,279f59f2d73d4fe01e0090cf11b71d68,"1st St SE, Galveston St SW & S Capitol St",4182,Yes,Completed,No,No,No,No,Recall,No,No,,Active,8,38.82409,-77.006005,,52115,{55DC0F5C-8095-384D-E063-782F520A01CE}
,4db485c1d029bd46b845b473ebb01346,CHILLUM PLACE NE AND RIGGS ROAD NE,5189,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.95878389,-77.0011333,,52116,{55DC0F5C-8096-384D-E063-782F520A01CE}
,ef7000b8137879f406942f5d7d682462,34TH STREET NW AND PORTER STREET NW,6027,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.93734303,-77.06638917,,52117,{55DC0F5C-8097-384D-E063-782F520A01CE}
,84c435183740ef27967c80601ab9c9d2,CALVERT STREET NW AND CLEVELAND AVENUE NW,6010,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.92322037,-77.05772003,,52118,{55DC0F5C-8098-384D-E063-782F520A01CE}
,dbd0cf0fecee98bb187bfa563287192f,4th St & M St SW,2193,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.876466,-77.017609,,52119,{55DC0F5C-8099-384D-E063-782F520A01CE}
,a9b8939d1e67c1c3e0f80f950e8213a8,6th St & M St NE,3077,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.905649,-76.998444,,52120,{55DC0F5C-809A-384D-E063-782F520A01CE}
,560e3f8b82beb291ff05775c457f820d,4th St & Rhode Island Ave NE,3032,No,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.919776,-77.000581,,52121,{55DC0F5C-809B-384D-E063-782F520A01CE}
,4f27ea0441a7beb69ddde6c07bd0e10f,"7th St & F St NW, Abe Pollin Wy",2055,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.89728349,-77.02191813,,52122,{55DC0F5C-809C-384D-E063-782F520A01CE}
,e1e2a18ed6e9d08b966463dec03a1472,Delaware Ave & C St NE,2166,No,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.893637,-77.007586,,52123,{55DC0F5C-809D-384D-E063-782F520A01CE}
,470f2d2a1af8b86b25a662f7d9091695,Southern Ave & Central Ave SE,4152,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.885714,-76.918564,,52124,{55DC0F5C-809E-384D-E063-782F520A01CE}
,285fecec91b5f0702bdcb793987f3ce7,1st St & K St NW,2007,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902534,-77.012181,,52125,{55DC0F5C-809F-384D-E063-782F520A01CE}
,3619a8fe163fe973d670988d9740b8db,23rd St & C St NW,1154,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.893514,-77.050139,,52126,{55DC0F5C-80A0-384D-E063-782F520A01CE}
,4bcb9541b6841f927ec73834c576a1bf,17th St & Massachusetts Ave NW,1075,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.907925,-77.038504,,52127,{55DC0F5C-80A1-384D-E063-782F520A01CE}
,5f4722423961a424083cf0011dd531fd,20th St & E St NW (South),1118,Yes,Completed,All-Ped Phase,No,No,Yes,Recall,No,No,,Active,2,38.895435,-77.044926,,52128,{55DC0F5C-80A2-384D-E063-782F520A01CE}
,d5d418bdb560d2dfd81904fa57fb8b01,RHODE ISLAND AVENUE NE AND 24TH STREET NE,3249,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.93100866,-76.97215891,,52129,{55DC0F5C-80A3-384D-E063-782F520A01CE}
,463efc5e5b0229dac099c6333e8a48fd,1st St & New York Ave NW,3002,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.906274,-77.01217,,52130,{55DC0F5C-80A4-384D-E063-782F520A01CE}
,9bcbe55f5217c56b6a24919d2ae6a7bf,New Hampshire Ave & Washington Cir NW (North),1377,No,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.90298,-77.049723,,52131,{55DC0F5C-80A5-384D-E063-782F520A01CE}
,eb9ec54c8003b9120b27bb44d03baf01,16th St & K St NW,1052,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902544,-77.036546,,52132,{55DC0F5C-80A6-384D-E063-782F520A01CE}
,acbd3e13664d04c11752de04d7bc0f1d,"7th St & C St, Maryland Ave SW",1204,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.88633011,-77.02191434,,52133,{55DC0F5C-80A7-384D-E063-782F520A01CE}
,,D St SW (between 13th St & 14th St SW),1221,No,No Signage,No,No,No,No, ,No,No,,Active,6,38.884971,-77.031124,,52134,{55DC0F5C-80A8-384D-E063-782F520A01CE}
,0ae44b8e7a452ae371d3bf1df6bf9c3c,17th St & E St NW,1067,Yes,No Signage,All-Ped Phase,No,No,No,Recall,No,No,,Active,2,38.895408,-77.039475,,52135,{55DC0F5C-80A9-384D-E063-782F520A01CE}
,30c42884acfe1183be08659c15267558,"East Oval, South Capitol Street and Suitland Parkway, SE",2290,No,Completed,No,No,No,No,Actuated,No,Yes,,Active,8,38.86577556,-77.00200226,,52136,{55DC0F5C-80AA-384D-E063-782F520A01CE}
,313c7fcb1441dce12ca58a149b68c41f,PEABODY STREET NW AND 13TH STREET NW,5048,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.96271115,-77.02969444,,52137,{55DC0F5C-80AB-384D-E063-782F520A01CE}
,c16fdbaf5ad5ce4e27d2cc1d0b35884c,17th St & Massachusetts Ave SE,4053,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.88595719,-76.98076782,,52138,{55DC0F5C-80AC-384D-E063-782F520A01CE}
,2d0ada6528c356cb754299cf3fab651c,6th St & S St NW,3020,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.914096,-77.019911,,52139,{55DC0F5C-80AD-384D-E063-782F520A01CE}
,03d21e4bb5e8f4640f2301d9d27d813d,5th St & Constitution Ave NE,3242,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.89202,-76.99951,,52140,{55DC0F5C-80AE-384D-E063-782F520A01CE}
,db8eab1334b4f4d7cad137eb00b138ba,5th St & Florida Ave NE,3067,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.906725,-76.999456,,52141,{55DC0F5C-80AF-384D-E063-782F520A01CE}
,ea18e97ca9b8d5ca83e7a96186afc9ae,"Minnesota Ave & E Capitol St On-Ramp, Ames St NE",4230,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,7,38.890665,-76.952442,,52142,{55DC0F5C-80B0-384D-E063-782F520A01CE}
,a33734f53ef792b892ff55e4a9a932f1,"2nd St & Pennsylvania Ave, Independence Ave SE",4005,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.88761,-77.003524,,52143,{55DC0F5C-80B1-384D-E063-782F520A01CE}
,4ab8ab9e132fbc2b4f9a61ee76e6adab,15th St & North Carolina Ave NE,3115,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.892488,-76.983658,,52144,{55DC0F5C-80B2-384D-E063-782F520A01CE}
,5e4f0096d553c63bd9f20527ed980608,"N Capitol St & Harewood Rd NW, Fort Dr NE",5196,No,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.942371,-77.008025,,52145,{55DC0F5C-80B3-384D-E063-782F520A01CE}
,69ef42c86588eff1645842fb9f9c96a3,18th St and E St NW (South),1086,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.895408,-77.041731,,52146,{55DC0F5C-80B4-384D-E063-782F520A01CE}
,4bf50a202bc458e7ff3acd8b7da2716f,20th St & Florida Ave NW,1376,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.915103,-77.044937,,52147,{55DC0F5C-80B5-384D-E063-782F520A01CE}
,f996011c35e992b48092af4b18ff8ce5,18th St & R St NW,1100,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.912619,-77.04167,,52148,{55DC0F5C-80B6-384D-E063-782F520A01CE}
,b4d12bba4be1900d0e9fc263b0754dbb,Half St & S St SW,2281,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,6,38.868259,-77.010667,,52149,{55DC0F5C-80B7-384D-E063-782F520A01CE}
,09a005c53c35f8985fa073f9e6927dd2,"16th St, Pine St & Park Rd NW",5101,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,1,38.931665,-77.036471,,52150,{55DC0F5C-80B8-384D-E063-782F520A01CE}
,6876e214c71792da2ef446043b8b365f,"16th St, Arkansas Ave & Shepherd St NW",5083,Yes,No Signage,No,No,No,Yes,Recall,No,Yes,,Active,4,38.939499,-77.036456,,52151,{55DC0F5C-80B9-384D-E063-782F520A01CE}
,10c8af2c11f41a6929c2f1d6877fafbe,Georgia Ave & Park Rd NW,5140,Yes,No Signage,No,No,No,Yes,Recall,No,Yes,,Active,1,38.932835,-77.023782,,52152,{55DC0F5C-80BA-384D-E063-782F520A01CE}
,ebea619ab2a514462edf3a56a6200b0e,"17th St, Mt Olivet Rd & Bladensburg Rd NE",3117,No,Completed,No,No,No,No,Recall,No,No,,Active,5,38.906759,-76.979096,,52153,{55DC0F5C-80BB-384D-E063-782F520A01CE}
,,"Alabama Avenue and Rocketship Legacy Prep Driveway, SE",4304,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,7,38.87128695,-76.94100412,,52154,{55DC0F5C-80BC-384D-E063-782F520A01CE}
,33a782bc2348aec07568c2e374e7932f,13th St & Park Rd NW,5047,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,1,38.931331,-77.029714,,52155,{55DC0F5C-80BD-384D-E063-782F520A01CE}
,f62106aebf9ae797473afeafd61f25bf,Connecticut Ave & Q St & 20th St NW,1130,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,2,38.911129,-77.044305,,52156,{55DC0F5C-80BE-384D-E063-782F520A01CE}
,f29cb762a1af97c6154c81aebe262b65,Eastern Ave & Varnum St NE,3150,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,5,38.94301873,-76.97398913,,52157,{55DC0F5C-80BF-384D-E063-782F520A01CE}
,a860cca4af2885300d8cc6d1946a4d5b,16th St NW & Scott Cir NW,1059,No,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.90724556,-77.03653221,,52158,{55DC0F5C-80C0-384D-E063-782F520A01CE}
,84b8e1633d6fe5ae1cff9e75e4b2695f,16th St & Blagden Ave NW,5297,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,4,38.95053082,-77.03641827,,52159,{55DC0F5C-80C1-384D-E063-782F520A01CE}
,f40b15563c3184dd258a81cca27f1ae1,Georgia Ave & Madison St NW,5137,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,4,38.958356,-77.028239,,52160,{55DC0F5C-80C2-384D-E063-782F520A01CE}
,5f5458a25b8469c7e1c48a4131cf61ce,Arkansas Ave & Piney Branch Pkwy NW,5249,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,4,38.94056,-77.035088,,52161,{55DC0F5C-80C3-384D-E063-782F520A01CE}
,,"SOUTHERN AVENUE AND ALTON STREET, S.E.",4314,Yes,Pending Construction,No,No,No,No,Recall,No,Yes,,Active,7,38.86980457,-76.93899599,,52162,{55DC0F5C-80C4-384D-E063-782F520A01CE}
,2eeb101b00989057f38559d0f1846bea,HURSTON LANE NE AND FORT LINCOLN DRIVE NE,3477,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,5,38.92229066,-76.9520319,,52163,{55DC0F5C-80C5-384D-E063-782F520A01CE}
,8d9cf8958b089a368ac357d8182807ea,13th St & Maryland Ave NE,3106,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.898137,-76.988304,,52164,{55DC0F5C-80C6-384D-E063-782F520A01CE}
,8bfc31f724d6ffed0d03e3c94bf0496b,S Capitol St & Southern Ave SE,4190,Yes,No Signage,No,No,No,No,Recall,No,Planned,,Active,8,38.821282,-77.001314,,52165,{55DC0F5C-80C7-384D-E063-782F520A01CE}
,f178b407cafb40b0d0a4888189778977,Pennsylvania Av & 28th St SE,4141,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.872312,-76.967765,,52166,{55DC0F5C-80C8-384D-E063-782F520A01CE}
,dba7f5d56fd34d9633e0f1310cbd43a9,"MACARTHUR BLVD AND CATHEDRAL AVE, NW",6095,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.93015271,-77.10690551,,52167,{55DC0F5C-80C9-384D-E063-782F520A01CE}
,714ba87b29f79157515ed1e2ca43c913,RESERVOIR ROAD NW AND 35TH STREET NW,6032,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.91268267,-77.06924773,,52168,{55DC0F5C-80CA-384D-E063-782F520A01CE}
,75075da4405a3692746254fd55c46dc1,Vermont Ave NW & L St NW,1192,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.903742,-77.033072,,52169,{55DC0F5C-80CB-384D-E063-782F520A01CE}
,530ec8b8175ec176c6a25ffb8fa2df40,14th St & Q St NW,1022,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.911146,-77.031948,,52170,{55DC0F5C-80CC-384D-E063-782F520A01CE}
,589679a79768f2b8f165755751dbd922,3rd St & K St NE,3053,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902544,-77.002045,,52171,{55DC0F5C-80CD-384D-E063-782F520A01CE}
,256b661ecd991d0d52e0dd63d977cf2f,"17th St NW & Desales St, Sumner Row NW",1066,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.904756,-77.038504,,52172,{55DC0F5C-80CE-384D-E063-782F520A01CE}
,ccb8c6920b387ca8ed30ab11ccaa4df0,CALVERT STREET NW AND LANIER PLACE NW,6052,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.923249,-77.043684,,52173,{55DC0F5C-80CF-384D-E063-782F520A01CE}
,ca0c0367e6362e02996f68dafd80f58b,Irving St & Hobart Pl NW,5282,No,No Signage,No,Yes,No,No,Actuated,No,Yes,,Active,5,38.92981,-77.016969,,52174,{55DC0F5C-80D0-384D-E063-782F520A01CE}
,c713c0e0474843ccbe90aa9c5e48790c,WESTERN AVENUE NW AND JENIFER STREET NW,6127,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.95936942,-77.08758569,,52175,{55DC0F5C-80D1-384D-E063-782F520A01CE}
,9b53b42d23c238180d1cb70db3d0d0da,E Capitol St & Division Ave,4187,Yes,No Signage,No,No,No,No,Actuated,No,Planned,,Active,7,38.889782,-76.927978,,52176,{55DC0F5C-80D2-384D-E063-782F520A01CE}
,041b975f35d174419b416b8d3c7ed294,RENO ROAD NW AND VAN NESS STREET NW,6125,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.94316903,-77.06931737,,52177,{55DC0F5C-80D3-384D-E063-782F520A01CE}
,0369cf0e69f44789915792bfa0cfbd5b,Taylor St & Hawaii Ave NE,5244,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.940756,-76.999658,,52178,{55DC0F5C-80D4-384D-E063-782F520A01CE}
,,"FOXHALL RD AND FIELD SCHOOL DRIVEWAY, NW",6163,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,3,38.920088,-77.088737,,52179,{55DC0F5C-80D5-384D-E063-782F520A01CE}
,c4d79f800a7b2fd7d045af7670e9359e,SOUTHVIEW DRIVE SE AND SOUTHERN AVENUE SE,4288,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,8,38.82797445,-76.99263306,,52180,{55DC0F5C-80D6-384D-E063-782F520A01CE}
,69a27ed9aecddb748689b8bdc327b189,"6th St & Rhode Island Ave, R St NW",3019,No,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.913034,-77.019914,,52181,{55DC0F5C-80D7-384D-E063-782F520A01CE}
,b107e7674c48dc5042c0ee2dbce2e420,CANAL ROAD ENTRANCE NW AND CANAL ROAD NW,6160,No,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.90548805,-77.07417046,,52182,{55DC0F5C-80D8-384D-E063-782F520A01CE}
,bd8643a024c69781e12462098cd5f4e7,GARRISON STREET NW AND WISCONSIN AVENUE NW,6271,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,3,38.95596195,-77.083272,,52183,{55DC0F5C-80D9-384D-E063-782F520A01CE}
,55593f00fd06c8c661ce332cc50a29f4,"4th St & P St SW, Fort McNair Entrance SW",2195,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,6,38.87204708,-77.01701305,,52184,{55DC0F5C-80DA-384D-E063-782F520A01CE}
,3c46fb8fb47b1b636451456b821e2a5b,"18th St, New Hampshire Ave & Q St NW",1099,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.91113,-77.042059,,52185,{55DC0F5C-80DB-384D-E063-782F520A01CE}
,fbe45f6521154e5b317fe0987884f307,WISCONSIN AVENUE NW AND MASSACHUSETTS AVENUE NW,6144,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.92861904,-77.07316421,,52186,{55DC0F5C-80DC-384D-E063-782F520A01CE}
,8a1a526afcb9f88fc334128c803bb708,5th St & Kennedy St NW,5016,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.95645681,-77.01988961,,52187,{55DC0F5C-80DD-384D-E063-782F520A01CE}
,cfdbab47529877514c088439270afe98,WISCONSIN AVENUE NW AND IDAHO AVENUE NW,6266,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,3,38.93608248,-77.07315165,,52188,{55DC0F5C-80DE-384D-E063-782F520A01CE}
,4533c1146910974edc70d33bf8dfae05,Alabama Ave & Hartford St SE,4299,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,8,38.854468,-76.969976,,52189,{55DC0F5C-80DF-384D-E063-782F520A01CE}
,,New Jersey Ave & Engine Company 6,3447,No,Completed,All-Ped Phase,No,No,No, ,No,No,,Active,2,38.907677,-77.015611,,52190,{55DC0F5C-80E0-384D-E063-782F520A01CE}
,85d9930e0539052b4001513959511122,K St & 17th St NW,1072,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902586,-77.038509,,52191,{55DC0F5C-80E1-384D-E063-782F520A01CE}
,6158acb170321c9248a78d70a77288f7,2nd St Pedestrian Crossing (between F St & Massachusetts Ave NW),2284,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,6,38.898479,-77.013677,,52192,{55DC0F5C-80E2-384D-E063-782F520A01CE}
,af7d2c6714fbc625e1606c5b666bcd73,20th St & I St NW,1122,No,No Signage,No,No,No,Yes,Recall,No,No,,Active,2,38.90135,-77.04489,,52193,{55DC0F5C-80E3-384D-E063-782F520A01CE}
,73435d5fb8f812ed226b15ebaa9a88f0,14th St & Taylor St NW,5235,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.940815,-77.032728,,52194,{55DC0F5C-80E4-384D-E063-782F520A01CE}
,5ee9ae34132e24170f9267dab2a78049,17th St & F St NW,1068,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.897367,-77.039469,,52195,{55DC0F5C-80E5-384D-E063-782F520A01CE}
,3c59a425331f7ff640fc596e852632b4,"6th St & D St, Virginia Ave SW",1199,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.884951,-77.019915,,52196,{55DC0F5C-80E6-384D-E063-782F520A01CE}
,c318b50f20d1f174e6acbf2098f2d494,"23rd St & E St, Navy Hospital Dr NW",1156,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,2,38.8960319,-77.05011974,,52197,{55DC0F5C-80E7-384D-E063-782F520A01CE}
,345ad465e44f960323dfcc4ec1751846,3rd St & E St NW,2018,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.896136,-77.015187,,52198,{55DC0F5C-80E8-384D-E063-782F520A01CE}
,9e737cfb6c264290b30f66d5a5f5d88d,"22nd St & Pennsylvania Ave, K St NW",1148,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902094,-77.048826,,52199,{55DC0F5C-80E9-384D-E063-782F520A01CE}
,b3108bec25eddeb24db84dd2dc5f6864,Connecticut Ave & Calvert St NW,6064,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.923538,-77.051526,,52200,{55DC0F5C-80EA-384D-E063-782F520A01CE}
,1b5c28b574d29166f36007506a2ca55d,20th St & K St NW,1123,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,2,38.902521,-77.044899,,52201,{55DC0F5C-80EB-384D-E063-782F520A01CE}
,07459bd3ccb9bf71f8459da6941717e8,"S. CAP. POTOMAC, W. OVAL N.",2287,No,Completed,All-Ped Phase,No,No,No,Actuated,No,Yes,,Active,8,38.87089181,-77.00858063,,52202,{55DC0F5C-80EC-384D-E063-782F520A01CE}
,8eb9f466f26f1925fc730097ebc58012,6th St & D St NE,3071,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.894796,-76.998454,,52203,{55DC0F5C-80ED-384D-E063-782F520A01CE}
,e0195b330f310fcdff97754a90a4b4aa,16th St & Lamont St NW,5096,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,1,38.930457,-77.036453,,52204,{55DC0F5C-80EE-384D-E063-782F520A01CE}
,48f6f64309c8cc629964f95ae43adb16,E Capitol St & Southern Ave,4180,Yes,No Signage,No,No,No,No,Recall,No,Planned,,Active,7,38.889771,-76.913417,,52205,{55DC0F5C-80EF-384D-E063-782F520A01CE}
,39f1ada9358ba8a5670fbaba99602f33,16th St & Minnesota Ave SE,4229,Yes,Completed,No,No,No,No,Recall,No,No,,Active,8,38.867744,-76.982233,,52206,{55DC0F5C-80F0-384D-E063-782F520A01CE}
,6d97cbb3ccd04869442daad7de7cee4f,9th St & Upshur St NW,5260,Yes,Completed,All-Ped Phase,No,No,No,Recall,No,Yes,,Active,4,38.941886,-77.025075,,52207,{55DC0F5C-80F1-384D-E063-782F520A01CE}
,910d9bb8eece0e3164635f1fb5553bfa,17th St & Maryland Ave NE,3125,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.901928,-76.978994,,52208,{55DC0F5C-80F2-384D-E063-782F520A01CE}
,64e5bdc95fdacdc606066ac4eb401e6c,"1st St, New Jersey Ave NW & Massachusetts Ave, G St NW",2009,Yes,Completed,No,No,Yes,No,Recall,No,No,,Active,6,38.898848,-77.01242,,52209,{55DC0F5C-80F3-384D-E063-782F520A01CE}
,aa955ba3e926ec22f703b91f46ded77b,DAVENPORT STREET NW AND WISCONSIN AVENUE NW,6133,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,3,38.95207402,-77.08128696,,52210,{55DC0F5C-80F4-384D-E063-782F520A01CE}
,edb798bb26c65165d313cb6fa4ba02bd,9th St & G St NW,2071,Yes,Completed,No,Yes,No,Yes,Recall,No,No,,Active,2,38.89845435,-77.02396729,,52211,{55DC0F5C-80F5-384D-E063-782F520A01CE}
,,Raoul Wallenberg Pl & Holocaust Memorial Museum Entrance,1249,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,2,38.886364,-77.033679,,52212,{55DC0F5C-80F6-384D-E063-782F520A01CE}
,19ed5aee968f189c7a44398b5b37713e,Benning Rd & Anacostia Av NE,4071,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,7,38.896928,-76.960271,,52213,{55DC0F5C-80F7-384D-E063-782F520A01CE}
